"X","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","Foundation","BsmtQual","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","Heating","HeatingQC","CentralAir","Electrical","GrLivArea","BedroomAbvGr","KitchenQual","TotRmsAbvGrd","Functional","FireplaceQu","GarageType","GarageFinish","GarageArea","GarageQual","PavedDrive","PoolQC","Fence","MiscFeature","MiscVal","SaleType","SaleCondition","Central_AC_Heater","Log_GrLivArea","Log_LotArea","Qual_x_Area","Garage_x_Qual","House_Age","SalePrice","Remodel_Age","Garage_Age","ReviewSentiment","TotalArea","OutdoorArea","AboveBath","BsmtBath","HasFireplace","Fireplaces_cap2","GarageCars_cap4","Kitchen2plus","Qual_x_TotalArea","Cond_x_TotalArea","House_Age_x_TotalArea"
3457,"90","RL",69.25080663,10609.22712,1,0,"IR1","Lvl","Inside","Gtl","NAmes","Norm","Norm","Duplex","1Story",5,4,"Gable","CompShg","HdBoard","HdBoard","BrkFace",83.6796222,"TA","CBlock","TA","No","GLQ",39.30559804,"Rec",261.7416489,1411.262263,"GasA","TA",1,"SBrkr",1721.611316,6,"TA",10,"Typ","Gd","Detchd","Unf",353.6937344,"TA","Y","Fa","MnPrv","Shed",0,"WD","Normal",1,7.451596625,9.269573638,8608.05658,5,43,1579351,43,5,"2",3957.826300941,155.417474541,2,0.5,0,0,1,1,19789.131504705,15831.305203764,14977.16526087
3458,"30","RM",59.93369622,10203.32723,1,0,"Reg","Lvl","Inside","Gtl","IDOTRR","RRNe","Norm","1Fam","1Story",5,8,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",0.018772428,"TA","BrkTil","Fa","No","Unf",6.128776537,"Unf",0,446.0930489,"GasA","TA",1,"SBrkr",762.8306205,1,"TA",5,"Typ","Gd","Detchd","Unf",574.1810066,"TA","N","Fa","MnPrv","Shed",2.897763234,"ConLD","Family",1,6.638346064,9.230567148,3814.1531025,10,96,200013,17,11,"-1",1828.79730211,41.17680931,1,0,0,0,2,0,9143.98651055,14630.37841688,8366.21909541999
3459,"120","RM",59.14504441,8242.27057,1,0,"Reg","Lvl","FR3","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story",7,5,"Gable","CompShg","VinylSd","VinylSd","Stone",147.2397924,"Gd","PConc","Gd","Av","GLQ",720.1320174,"Unf",1.128889916,637.4535678,"GasA","Ex",1,"SBrkr",1356.079681,2,"Gd",6,"Typ","Gd","Attchd","RFn",482.5762879,"TA","Y","Fa","MnPrv","Shed",0,"WD","Normal",1,7.213090377,9.017152458,9492.557767,14,3,616170,4,4,"-2",3421.841828823,222.786841923,2,1,1,1,2,0,23952.892801761,17109.209144115,4743.6800319415
3460,"60","RL",92.04170995,11975.37282,1,0,"Reg","Lvl","Corner","Gtl","Timber","Norm","Norm","1Fam","2Story",8,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",84.09651971,"Gd","PConc","Ex","No","Unf",0,"Unf",1.266869207,785.4496752,"GasA","Ex",1,"SBrkr",1967.322854,4,"Ex",8,"Typ","Gd","BuiltIn","Fin",681.0220394,"TA","Y","Fa","MnPrv","Shed",0,"New","Partial",1,7.584937116,9.390691056,15738.582832,24,1,683437,0,0,"-1",3502.242869298,75.545770298,2.5,0,1,1,3,0,28017.942954384,17511.21434649,2427.56977049008
3461,"20","RL",73.74222448,8824.461076,1,0,"Reg","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,4,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",143.9278923,"TA","CBlock","TA","No","ALQ",613.07293,"LwQ",53.3019569,506.3965088,"GasA","TA",1,"SBrkr",1170.25173,3,"TA",6,"Typ","Gd","Attchd","RFn",292.2711998,"TA","Y","Fa","MnPrv","Shed",0,"WD","Normal",1,7.065828311,9.085396127,5851.25865,5,51,350270,51,51,"-2",2828.448814788,184.196507988,1,1,1,2,1,0,14142.24407394,11313.795259152,11175.8906127602
3462,"61","RL",69.10965389,9557.893703,1,0,"IR1","Lvl","CulDSac","Gtl","CollgCr","Norm","Norm","1Fam","2Story",6,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",1.721506829,"TA","PConc","Gd","Mn","GLQ",702.2883019,"Unf",0,87.7979896,"GasA","Ex",1,"SBrkr",1794.404685,3,"TA",7,"Typ","Gd","Attchd","RFn",548.3307765,"TA","Y","Fa","MnPrv","Shed",0,"WD","Normal",1,7.492985727,9.165227278,10766.42811,12,9,177969,9,9,"-2",3169.980402656,38.722540756,2.5,1,0,0,2,0,19019.882415936,15849.90201328,7299.14962023897
3463,"61","RL",70.12226721,11780.69351,1,0,"IR1","HLS","Inside","Sev","NAmes","Norm","Norm","1Fam","2Story",5,5,"Gable","CompShg","Plywood","Plywood","BrkFace",192.9513225,"TA","PConc","Gd","Av","Rec",651.7287925,"Unf",0,386.1665177,"GasA","TA",1,"SBrkr",2084.589564,5,"Fa",9,"Typ","TA","Attchd","Unf",502.2450695,"TA","Y","Fa","MnPrv","Shed",5.998418107,"WD","Family",1,7.642806859,9.374302208,10422.94782,10,38,510042,38,0,"-1",3965.569683624,335.790583124,2,0.5,1,2,2,0,19827.84841812,19827.84841812,14528.1089979794
3464,"50","RL",57.82052652,8340.553858,1,0,"Reg","Lvl","FR2","Gtl","Edwards","Feedr","Norm","1Fam","1.5Fin",5,3,"Gambrel","CompShg","Wd Sdng","VinylSd","BrkFace",0,"TA","PConc","TA","No","Unf",2.414258107,"Unf",0,652.7772151,"GasA","TA",1,"SBrkr",1181.850312,5,"TA",8,"Typ","Gd","Attchd","Unf",3.444145345,"TA","N","Fa","MnPrv","Shed",0,"WD","AdjLand",1,7.075682323,9.029004792,5909.25156,0,96,112648,10,27,"-2",1996.1277237,154.506834055,1,0,0,0,0,0,9980.6386185,5988.3831711,9131.70741210536
3465,"20","RL",40.09583453,13655.6114,1,0,"IR1","Lvl","CulDSac","Gtl","Sawyer","RRAe","Norm","1Fam","1Story",5,5,"Gable","CompShg","HdBoard","HdBoard","BrkFace",1.973873368,"TA","CBlock","TA","No","Unf",1.967113443,"Unf",1.653808169,1144.405261,"GasA","TA",1,"SBrkr",1692.155653,3,"TA",8,"Min2","TA","Attchd","RFn",347.9352162,"TA","Y","Fa","MnPrv","Shed",4.489214057,"WD","Normal",1,7.434349317,9.521979035,8460.778265,5,45,415308,44,45,"-2",3211.77190601,30.55348681,1.5,0,1,1,1,0,16058.85953005,16058.85953005,12296.7228754306
3466,"60","RL",82.15527893,12546.64427,1,0,"IR1","Lvl","Inside","Gtl","StoneBr","Norm","Norm","1Fam","2Story",8,5,"Hip","CompShg","VinylSd","VinylSd","BrkFace",467.39742,"Ex","PConc","Ex","No","Unf",0,"Unf",0,1223.506795,"GasA","Ex",1,"SBrkr",2574.557224,4,"Ex",10,"Typ","Gd","BuiltIn","Fin",667.7271807,"TA","Y","Fa","MnPrv","Shed",2.933658703,"New","Partial",1,7.853821187,9.437288219,20596.457792,24,0,3915097,0,0,"2",4891.555817073,424.288100373,2.5,0,1,1,3,0,39132.446536584,24457.779085365,0
3467,"120","RL",40.84661177,4873.684301,1,0,"Reg","Lvl","Inside","Gtl","StoneBr","Norm","Norm","TwnhsE","1Story",8,5,"Gable","CompShg","CemntBd","CmentBd","BrkFace",0.36049761,"Gd","PConc","Ex","Av","GLQ",1147.081077,"Unf",2.799948014,432.2265071,"GasA","Ex",1,"SBrkr",1592.238963,0,"Ex",5,"Typ","Gd","Attchd","Fin",682.085959,"TA","Y","Fa","MnPrv","Shed",0,"WD","Normal",1,7.373524307,8.491810623,12737.911704,16,7,1638845,6,7,"0",4201.861637137,344.694556137,1.5,1,1,1,2,0,33614.893097096,21009.308185685,8737.52564065352
3468,"71","RL",50.2178837,4958.541067,1,0,"IR1","Bnk","Inside","Mod","BrkSide","RRAn","Feedr","1Fam","2Story",4,7,"Gable","CompShg","MetalSd","MetalSd","BrkFace",0.206670333,"TA","PConc","TA","No","Rec",116.2399812,"Unf",0,229.0714041,"GasA","TA",1,"SBrkr",907.654253,2,"TA",5,"Typ","Gd","Basment","Unf",233.1839439,"Fa","Y","Fa","MnPrv","Shed",1.756128032,"WD","Normal",1,6.811964662,8.509068489,3630.617012,4,71,78918,58,71,"-2",1486.50597336,3.22092306,1,0,0,0,1,0,5946.02389344,10405.54181352,6357.2897319837
3469,"21","RL",68.7528512,7818.511106,1,0,"IR1","Lvl","Corner","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,7,"Gable","CompShg","HdBoard","Plywood","BrkFace",1.098182289,"TA","CBlock","TA","No","ALQ",597.5082989,"Unf",0.048443018,411.7569235,"GasA","Gd",1,"SBrkr",1009.781235,3,"Gd",6,"Typ","Gd","Detchd","Unf",263.6402548,"TA","Y","Fa","MnPrv","Shed",0,"WD","Normal",1,6.918478811,8.964377313,5048.906175,5,46,298324,6,44,"-2",2408.432038346,131.513148546,1,1,0,0,1,0,12042.16019173,16859.024268422,9272.81883631952
3470,"50","RL",72.12303558,7873.748363,1,0,"Reg","Bnk","Corner","Gtl","Edwards","Artery","Norm","1Fam","1.5Fin",6,3,"Gable","CompShg","AsbShng","AsbShng","BrkFace",0,"TA","BrkTil","Fa","No","Unf",2.614620972,"Unf",0,832.0454811,"GasA","TA",1,"FuseF",1336.165387,3,"TA",7,"Typ","Gd","Detchd","Unf",526.6061219,"TA","N","Fa","GdPrv","Shed",4.40659812,"WD","AdjLand",0,7.19830727,8.971416509,8016.992322,12,91,113944,56,32,"-2",2900.336198937,209.896853037,2,0,0,0,2,0,17402.017193622,8701.008596811,13114.7070939552
3471,"59","RL",66.96204347,12808.92793,1,0,"Reg","Lvl","FR2","Gtl","SawyerW","Norm","Norm","1Fam","2Story",7,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",93.544069,"Gd","PConc","Gd","Av","Unf",3.927579306,"Unf",0,833.6673109,"GasA","Ex",1,"SBrkr",1669.392162,3,"Gd",8,"Typ","Gd","Attchd","RFn",474.9710582,"TA","Y","Fa","MnPrv","Shed",3.01182851,"WD","Normal",1,7.420813705,9.457975769,11685.745134,14,5,2010336,4,5,"2",3218.775647241,238.938549941,2.5,0,0,0,2,0,22531.429530687,16093.878236205,5767.27174526472
3472,"20","RL",99.83922814,13369.26886,1,0,"IR1","Lvl","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,5,"Hip","CompShg","HdBoard","Plywood","BrkFace",0,"TA","CBlock","TA","No","ALQ",759.0006044,"Unf",0.666190914,99.67681915,"GasA","TA",1,"SBrkr",898.2793338,3,"TA",5,"Typ","Fa","Attchd","Unf",439.4343221,"TA","Y","Fa","MnPrv","Shed",0,"WD","Normal",0,6.801593702,9.500788779,4491.396669,10,32,1103026,32,32,"1",2442.907949042,242.143763442,1,1,1,1,2,0,12214.53974521,12214.53974521,8541.64611579192
3473,"21","RL",75.75371708,9750.348094,1,0,"Reg","Lvl","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",8,5,"Hip","CompShg","VinylSd","VinylSd","BrkFace",260.9432094,"Gd","PConc","Ex","Av","GLQ",1096.716899,"Unf",0,628.0580802,"GasA","Ex",1,"SBrkr",1717.092924,3,"Ex",7,"Typ","Gd","Attchd","Fin",857.7711641,"TA","Y","Fa","MnPrv","Shed",0,"WD","Normal",1,7.44897019,9.18516082,13736.743392,24,5,2077558,4,5,"0",4481.853462873,197.458116773,2,1,1,1,3,0,35854.827702984,22409.267314365,8030.40338179525
3474,"59","RL",61.28853066,11378.93614,1,0,"IR1","Lvl","Inside","Gtl","NWAmes","PosA","Norm","1Fam","2Story",7,5,"Hip","WdShake","HdBoard","Plywood","BrkFace",548.5222615,"TA","CBlock","Gd","No","ALQ",764.0222528,"Unf",3.238604522,19.87952488,"GasA","TA",1,"SBrkr",1934.020963,4,"Gd",9,"Typ","TA","Attchd","Fin",481.9464122,"TA","Y","Fa","MnPrv","Shed",7.39519112,"WD","Normal",1,7.567873439,9.339607096,13538.146741,14,28,871988,28,28,"2",3461.747889918,267.973075118,2.5,1,1,1,2,0,24232.235229426,17308.73944959,11656.7292341854
3475,"20","RL",68.20931158,8940.230718,1,0,"Reg","Lvl","Corner","Gtl","Edwards","Norm","Norm","1Fam","1Story",5,6,"Gable","CompShg","VinylSd","VinylSd","BrkFace",0,"TA","CBlock","Fa","No","Unf",8.883389091,"Unf",0,378.3402877,"GasA","Ex",1,"SBrkr",989.873883,3,"TA",6,"Typ","Gd","Detchd","Unf",318.7795652,"TA","Y","Fa","MnPrv","Shed",10.14403785,"Oth","Abnorml",1,6.898587264,9.098428523,4949.369415,5,56,331981,56,56,"2",1808.244869256,115.042902856,1,0,0,0,1,0,9041.22434628,10849.469215536,7310.82671120079
3476,"160","FV",23.88591265,2564.693255,1,1,"Reg","Lvl","Inside","Gtl","Somerst","Norm","Norm","Twnhs","2Story",7,5,"Gable","CompShg","MetalSd","MetalSd","BrkFace",2.541011229,"Gd","PConc","Gd","No","Unf",0,"Unf",2.215723158,599.4985631,"GasA","Ex",1,"SBrkr",1220.558645,2,"Gd",4,"Typ","Gd","Detchd","RFn",479.8680262,"TA","Y","Fa","MnPrv","Shed",0,"WD","Normal",1,7.1078829,7.849983996,8543.910515,14,1,336194,1,1,"0",2465.881859894,167.031100494,2.5,0,0,0,2,0,17261.173019258,12329.40929947,1709.21905877944
3477,"90","RL",75.03583628,10119.83547,1,0,"Reg","Lvl","Inside","Gtl","Mitchel","Norm","Norm","Duplex","1.5Fin",5,5,"Gable","CompShg","Plywood","Plywood","BrkFace",0,"TA","CBlock","TA","No","GLQ",6.731024305,"Unf",1.468473747,0.91839351,"GasA","TA",1,"SBrkr",1727.843488,4,"Gd",8,"Typ","Gd","Attchd","Unf",538.0802612,"TA","Y","Fa","MnPrv","Shed",0,"COD","Normal",1,7.45520796,9.222351496,8639.21744,10,32,18868,32,32,"-2",2266.704274532,0.780525332,2,0,0,0,2,1,11333.52137266,11333.52137266,7925.54863550953
3478,"20","RL",68.93313947,9269.286049,1,0,"IR1","Lvl","Inside","Gtl","Gilbert","Norm","Norm","1Fam","1Story",6,6,"Gable","CompShg","HdBoard","HdBoard","BrkFace",105.471686,"TA","PConc","Gd","No","GLQ",566.2609643,"Unf",2.143000288,602.2611081,"GasA","Gd",1,"SBrkr",1175.283759,3,"Gd",6,"Typ","Gd","Attchd","RFn",398.3646205,"TA","Y","Fa","MnPrv","Shed",1.644727264,"WD","Normal",1,7.070115391,9.134569516,7051.702554,12,17,1305825,17,16,"2",2878.209986074,147.948380574,2,1,0,0,2,0,17269.259916444,17269.259916444,8319.096857043
3479,"30","RL",50.03021483,5197.084198,1,0,"Reg","HLS","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1Story",4,7,"Hip","CompShg","VinylSd","VinylSd","BrkFace",0.934993465,"Fa","CBlock","TA","No","LwQ",287.3290291,"Unf",0,134.7266317,"GasA","Gd",1,"SBrkr",707.2696966,2,"Fa",5,"Typ","Gd","Attchd","Unf",0,"TA","Y","Fa","MnPrv","Shed",0,"WD","Normal",1,6.562824949,8.556045413,2829.0787864,0,69,120762,59,0,"-1",1295.597186146,165.308466946,1,0,0,0,0,0,5182.388744584,9069.180303022,5504.33848095382
3480,"20","RL",89.81694974,13445.51943,1,0,"IR1","Lvl","Inside","Gtl","Crawfor","Norm","Norm","1Fam","1Story",6,6,"Gable","CompShg","HdBoard","Plywood","Stone",128.9704592,"TA","CBlock","TA","No","LwQ",67.72379863,"BLQ",873.0821105,619.7909751,"GasA","TA",1,"SBrkr",1558.020897,3,"TA",6,"Typ","Gd","Attchd","Fin",463.2631826,"TA","Y","Fa","MnPrv","Shed",2.402288867,"WD","Normal",1,7.351813273,9.506475573,9348.125382,12,49,1061119,49,49,"0",3851.528626277,268.808376677,2,1,1,1,2,0,23109.171757662,23109.171757662,15067.2685920607
3481,"60","RL",68.92568636,14235.76467,1,0,"IR2","Lvl","CulDSac","Gtl","SawyerW","Norm","Norm","1Fam","2Story",7,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",0,"Gd","PConc","Gd","No","GLQ",356.0520755,"Unf",1.821747742,455.2962723,"GasA","Ex",1,"SBrkr",2199.912457,4,"Gd",9,"Typ","TA","Attchd","RFn",456.187116,"TA","Y","Fa","MnPrv","Shed",2.48969172,"WD","Normal",1,7.696627307,9.563582959,15399.387199,14,15,907075,14,15,"2",3732.812651071,266.714028071,2.5,0,1,1,2,0,26129.688557497,18664.063255355,10349.5542585934
3482,"70","RH",54.03091212,6595.90622,1,0,"Reg","Lvl","Inside","Gtl","Edwards","Artery","Norm","1Fam","2Story",6,6,"Gambrel","CompShg","Wd Sdng","Wd Sdng","BrkFace",0,"TA","BrkTil","TA","No","BLQ",548.3631168,"Unf",0.815711899,120.6939474,"GasA","TA",0,"SBrkr",1370.996144,3,"TA",6,"Typ","Gd","Detchd","Unf",300.1958911,"TA","Y","Fa","MnPrv","Shed",3.07398965,"WD","Normal",1,7.224021998,8.794356064,8225.976864,6,84,330791,59,0,"-1",2492.03305315,146.78125545,2,1,0,0,1,0,14952.1983189,14952.1983189,11071.2337747922
3483,"60","RL",42.97766202,10644.73406,1,0,"IR2","Lvl","CulDSac","Gtl","CollgCr","PosN","Norm","1Fam","2Story",7,6,"Gable","CompShg","VinylSd","VinylSd","BrkFace",4.650122099,"Gd","PConc","Gd","Av","GLQ",388.3180809,"ALQ",342.5202539,63.12453574,"GasA","Ex",1,"SBrkr",1665.466068,3,"Gd",6,"Typ","TA","Attchd","RFn",548.3937772,"TA","Y","Fa","MnPrv","Shed",0,"ConLw","Normal",1,7.418460536,9.272914533,11658.262476,14,13,840667,13,13,"2",3228.946558743,221.501666743,2.5,1,1,1,2,0,22602.625911201,19373.679352458,8521.37508278668
3484,"61","RL",130.1050348,16895.61831,1,0,"Reg","Lvl","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",8,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",1110.071629,"Gd","PConc","Ex","Mn","GLQ",1084.429732,"Unf",0,403.9809932,"GasA","Ex",1,"SBrkr",2642.522528,4,"Gd",10,"Typ","TA","Attchd","Fin",744.6344949,"TA","Y","Fa","MnPrv","Shed",0,"WD","Normal",1,7.879867598,9.734868781,21140.180224,24,7,1666472,6,7,"0",4930.088647712,60.718252812,2.5,1,1,1,3,0,39440.709181696,24650.44323856,10251.8311382165
3485,"19","RL",70.03296783,9318.329759,1,0,"Reg","Lvl","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",243.2022125,"Gd","PConc","Gd","Av","GLQ",1395.153399,"Unf",0,125.0864963,"GasA","Ex",1,"SBrkr",1521.438777,3,"Gd",6,"Typ","Gd","Attchd","RFn",537.727376,"TA","Y","Fa","MnPrv","Shed",2.432353702,"WD","Normal",1,7.328068787,9.139845991,10650.071439,14,7,880213,6,6,"-2",3846.067265513,254.447631513,2,1,0,0,2,0,26922.470858591,19230.336327565,7997.6720440027
3486,"20","RL",70.31572816,9094.675516,1,0,"Reg","Lvl","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",115.1199396,"Gd","PConc","Gd","Av","GLQ",804.7411363,"Unf",0,723.6118491,"GasA","Ex",1,"SBrkr",1545.979661,3,"Gd",7,"Typ","Gd","Attchd","RFn",532.3664543,"TA","Y","Fa","MnPrv","Shed",1.042049558,"WD","Normal",1,7.344059703,9.115554362,10821.857627,14,6,1832595,5,0,"2",3867.871356504,266.546910204,2,1,0,0,2,0,27075.099495528,19339.35678252,7526.53012786148
3487,"30","C (all)",71.94215228,9354.609833,1,0,"Reg","Lvl","Corner","Gtl","IDOTRR","Norm","Norm","1Fam","1Story",3,3,"Mansard","CompShg","AsbShng","AsbShng","BrkFace",0,"TA","CBlock","Fa","No","Unf",0,"Unf",0,239.9074869,"GasA","TA",0,"SBrkr",795.3420208,2,"TA",5,"Typ","Gd","Attchd","Unf",1.657756824,"TA","N","Fa","MnPrv","Shed",5.165117248,"WD","Abnorml",1,6.680028768,9.143731425,2386.0260624,0,109,61945,59,0,"-2",1170.548957607,130.723748383,1,0,0,0,0,0,3511.646872821,3511.646872821,5502.14239243048
3488,"49","RL",50.94861379,4636.173842,1,0,"IR1","Lvl","Inside","Mod","BrkSide","Feedr","Norm","1Fam","1.5Fin",4,7,"Gable","CompShg","MetalSd","MetalSd","BrkFace",0,"TA","CBlock","TA","No","ALQ",392.3589465,"Unf",1.250444201,361.6458862,"GasA","TA",1,"SBrkr",1240.187084,3,"TA",5,"Typ","Gd","Detchd","Unf",306.3775824,"TA","Y","Fa","MnPrv","Shed",0,"WD","Abnorml",1,7.123823526,8.441860374,4960.748336,4,60,146755,56,60,"-2",2418.637774092,121.992551892,1.5,1,0,0,1,0,9674.551096368,16930.464418644,9942.71481241712
3489,"19","RL",42.13319416,14981.31419,1,0,"IR1","HLS","CulDSac","Gtl","Gilbert","Norm","Norm","1Fam","1Story",9,5,"Gable","CompShg","VinylSd","VinylSd","Stone",157.7027278,"Ex","PConc","Ex","Gd","GLQ",1317.941166,"Unf",0,422.1944613,"GasA","Ex",1,"SBrkr",1750.00273,3,"Ex",7,"Typ","Gd","Attchd","Fin",755.9380625,"TA","Y","Fa","MnPrv","Shed",0,"WD","Normal",1,7.467943891,9.61462573,15750.02457,27,3,5261644,2,3,"3",4484.68722192,239.71867242,2,1,1,2,3,0,40362.18499728,22423.4361096,6217.09660713412
3490,"20","RL",59.9749702,8193.924048,1,0,"Reg","Lvl","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",4,6,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",0,"TA","CBlock","TA","No","Rec",729.5594094,"Unf",0,209.2755075,"GasA","Ex",1,"SBrkr",945.204935,3,"TA",5,"Typ","TA","Detchd","Unf",280.8461177,"TA","Y","Fa","MnPrv","Shed",0,"WD","Normal",1,6.852459179,9.011270223,3780.81974,4,53,493490,53,51,"2",2211.620342078,38.526414778,1,1,1,1,1,0,8846.481368312,13269.722052468,8822.11826160617
3491,"19","RM",50.21794748,5958.104699,1,0,"Reg","Lvl","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",5,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",0,"TA","CBlock","TA","No","ALQ",98.34766063,"BLQ",169.5409328,519.9540689,"GasA","Ex",1,"SBrkr",791.7857662,2,"TA",5,"Typ","Gd","Detchd","Unf",247.7954636,"TA","Y","Fa","MnPrv","Shed",5.401464669,"WD","Partial",1,6.675553029,8.69267553,3958.928831,5,59,216078,58,60,"-2",1829.181402705,0.602812905,1,0,0,0,1,0,9145.907013525,9145.907013525,7489.29892948301
3492,"30","RM",60.51598823,10786.01661,1,0,"Reg","Lvl","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",4,7,"Mansard","CompShg","VinylSd","VinylSd","BrkFace",3.157551875,"TA","BrkTil","Fa","No","Unf",0,"Unf",0.001662241,644.0717417,"GasA","Gd",1,"SBrkr",1049.981991,2,"TA",6,"Typ","Gd","Detchd","Unf",271.1005631,"Fa","N","Fa","MnPrv","Shed",448.1409376,"WD","Normal",0,6.957480236,9.286098524,4199.927964,4,122,89608,12,53,"-2",1956.189732105,1.414891405,1,0,0,0,1,0,7824.75892842,13693.328124735,9413.54562497584
3493,"119","RL",38.10424477,14951.35279,1,0,"IR2","Lvl","Inside","Gtl","Veenker","Norm","Norm","TwnhsE","1Story",8,5,"Gable","CompShg","BrkFace","BrkFace","BrkFace",0,"Gd","PConc","Gd","No","GLQ",790.7720071,"Unf",0,475.1991044,"GasA","Ex",1,"SBrkr",1290.274619,1,"Ex",4,"Typ","Gd","Attchd","Fin",501.6526782,"TA","Y","Fa","MnPrv","Shed",0,"WD","Normal",1,7.163385086,9.612623944,10322.196952,16,12,1260080,12,12,"-1",3425.789126421,373.747807221,1.5,1,1,2,2,0,27406.313011368,17128.945632105,8786.97561861226
3494,"120","RL",47.8569916,3284.372343,1,0,"Reg","Lvl","Inside","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story",7,5,"Gable","CompShg","VinylSd","Wd Shng","Stone",233.9063624,"Gd","PConc","Gd","No","GLQ",1004.712927,"Unf",0.435474613,405.3698823,"GasA","Ex",1,"SBrkr",1402.451069,2,"Gd",6,"Typ","Gd","Attchd","RFn",478.0638641,"TA","Y","Fa","MnPrv","Shed",0,"WD","Normal",1,7.246689532,8.097235271,9817.157483,14,4,795054,4,4,"0",3458.712442868,173.619049768,2,1,1,1,2,0,24210.987100076,17293.56221434,5566.58293375932
3495,"60","RL",77.17100796,11218.49403,1,0,"IR1","Lvl","Inside","Gtl","StoneBr","Norm","Norm","1Fam","2Story",9,5,"Hip","CompShg","VinylSd","VinylSd","BrkFace",244.0648042,"Gd","PConc","Gd","No","Unf",0,"Unf",0,1126.95485,"GasA","Ex",1,"SBrkr",2509.543507,4,"Ex",11,"Typ","Gd","BuiltIn","Fin",656.1397731,"TA","Y","Fa","MnPrv","Shed",3.877507102,"WD","Normal",1,7.828254545,9.325408083,22585.891563,27,3,4241158,1,0,"1",4465.1626711,181.923127,2.5,0,1,1,3,0,40186.4640399,22325.8133555,6190.02983242896
3496,"20","RL",80.4096604,9708.059799,1,0,"Reg","Lvl","Inside","Mod","NAmes","Norm","Norm","1Fam","1Story",6,7,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",215.5317425,"TA","CBlock","TA","Gd","BLQ",714.13453,"LwQ",264.3099211,425.8193294,"GasA","TA",1,"SBrkr",1389.171112,2,"TA",7,"Min1","TA","Attchd","RFn",436.0127035,"TA","Y","Fa","MnPrv","Shed",7.578280263,"WD","Normal",0,7.237182121,9.180814728,8335.026672,12,47,847163,26,47,"0",4233.115368895,1014.836681395,1,1,1,1,2,0,25398.69221337,29631.807582265,16387.2404953561
3497,"20","RL",85.36904339,13828.47506,1,0,"Reg","Lvl","Corner","Gtl","Sawyer","Feedr","Norm","1Fam","1Story",5,6,"Gable","CompShg","Plywood","Plywood","BrkFace",341.4204334,"TA","CBlock","TA","Mn","Rec",192.0482368,"BLQ",870.679633,94.78730935,"GasA","TA",1,"SBrkr",1167.74627,3,"TA",6,"Typ","Gd","Attchd","Unf",298.1242501,"TA","Y","Fa","MnPrv","Shed",4.35873423,"WD","Normal",0,7.063686889,9.534557467,5838.73135,5,49,485522,9,49,"-2",2620.51199198,1.75332988,1,1,1,2,1,0,13102.5599599,15723.07195188,10251.5031986261
3498,"21","RL",68.7878109,8967.986903,1,0,"Reg","Lvl","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",4,7,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",0,"Fa","Slab","TA","No","GLQ",5.93457417,"Unf",0,0.519625064,"GasA","TA",0,"FuseA",999.1933893,3,"TA",5,"Min2","Gd","2Types","Unf",459.7396446,"Fa","Y","Fa","MnPrv","Shed",5.49183398,"WD","Normal",1,6.90794865,9.101528006,3996.7735572,8,62,14796,57,55,"-2",1602.553449266,140.376270487,1,0,0,0,2,0,6410.213797064,11217.874144862,6639.5948465525
